cid,shop,品牌,标题,内容,评分,评级,标签,标签个数,日期
51afcf1a0cf23c9db7b4c4e3,TMALL,可瑞康,,好,5,好评,其他,1,2013-05-27 10:03:45,
51a7491e0cf2823ad0c8092d,TMALL,可瑞康,,第二次购买了，宝宝很爱吃，好评一个,5,好评,品牌口碑,1,2013-05-27 10:04:20,
51a7491e0cf2823ad0c8092c,TMALL,可瑞康,,一如既往的支持。。。就是不知道有没有4段。。。,5,好评,品牌口碑,1,2013-05-27 10:04:28,
51a7491e0cf2823ad0c8092b,TMALL,可瑞康,,发货挺快，和从新西兰直接带回来的相比，奶味稍显差异，不是很浓。罐子相比感觉略小，盖子也有点颜色不同，估计是批次问题。宝宝是喜欢的，这点还比较放心,4,好评,其他,1,2013-05-27 10:04:33,
51a7491e0cf2823ad0c8092a,TMALL,可瑞康,,还没有打开吃！等开了吃了再说是不是正品吧~第一次买了！！,5,好评,品牌问题,1,2013-05-27 10:04:39,
51a7491e0cf2823ad0c80929,TMALL,可瑞康,,不错，包装很仔细，罐子一点也没有损伤。送了一个小册子《纽妈生活读本》，一份产品介绍，两张保险提示纸贴，感觉很贴心啊。生产日期是1月份的。 不过没有拆开看，宝宝也没吃，过两天再评价。 很好,5,好评,品牌口碑,1,2013-05-27 10:05:47,
51a7491e0cf2823ad0c80928,TMALL,可瑞康,,还没喝，外观和以前买的一样，贴了中文成分表。包装结实，还附送了幼教手册，挺贴心的。,5,好评,其他,1,2013-05-27 10:10:50,
51a7491e0cf2823ad0c80927,TMALL,可瑞康,,第一次购买，待吃，追评。,5,好评,其他,1,2013-05-27 10:12:07,
51afd88e0cf2ee6789900099,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:12:14,
51a741190cf27b2d782aab71,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:14:19,
51a7491e0cf2823ad0c80926,TMALL,可瑞康,,一如既往的好，儿子已经一岁多了一直吃的这个奶粉。,5,好评,品牌口碑,1,2013-05-27 10:16:19,
51a7491e0cf2823ad0c80925,TMALL,可瑞康,,一如既往的好,5,好评,品牌口碑,1,2013-05-27 10:18:53,
51a741190cf27b2d782aab70,TMALL,可瑞康,,速度很快,5,好评,其他,1,2013-05-27 10:19:18,
51a7491e0cf2823ad0c80924,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:21:54,
51a74a350cf24b73e459c731,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:21:55,
51a7491e0cf2823ad0c80923,TMALL,可瑞康,,喝了不上火，会继续购买，赞,5,好评,产品口味,1,2013-05-27 10:23:05,
51a747ae0cf24b73e459c417,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:24:33,
51a741190cf27b2d782aab6f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:25:05,
51afcf1a0cf23c9db7b4c4e2,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:28:07,
51a7491e0cf2823ad0c80922,TMALL,可瑞康,,还没吃呢，希望是好的,5,好评,其他,1,2013-05-27 10:28:31,
51afd88e0cf2ee6789900098,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:29:00,
51a741190cf27b2d782aab6e,TMALL,可瑞康,,宝宝一直都吃karicare的奶粉，现在8个月了，换2段的吃~karicare的客服很好，很耐心的解答什么时候换奶粉比较好，好评,5,好评,品牌口碑,1,2013-05-27 10:33:57,
51a747ae0cf24b73e459c416,TMALL,可瑞康,,正品，非常好，赞一个,5,好评,品牌口碑/品牌问题,2,2013-05-27 10:34:40,
51afcf1a0cf23c9db7b4c4e1,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:37:06,
51a7491e0cf2823ad0c80921,TMALL,可瑞康,,一直在这买的,5,好评,品牌口碑,1,2013-05-27 10:42:20,
51a747ae0cf24b73e459c415,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:42:47,
51afcf1a0cf23c9db7b4c4e0,TMALL,可瑞康,,包装很结实。质量一如既往的好。宝宝一直吃这个,5,好评,品牌口碑,1,2013-05-27 10:43:13,
51a747ae0cf24b73e459c414,TMALL,可瑞康,,应该能不错，听邻居说这个奶粉不错，才试试的，囤货中，希望很好！就是日期是12年的。,5,好评,品牌口碑,1,2013-05-27 10:44:36,
51a7491e0cf2823ad0c80920,TMALL,可瑞康,,比本土的偏甜,5,好评,其他,1,2013-05-27 10:44:37,
51a7491e0cf2823ad0c8091f,TMALL,可瑞康,,转奶成功，很开心，宝宝3岁了，换其他牌子的都不吃，这个吃的挺香，满意。包装挺好，一看就是正规店里的，以后还会来的，嘻嘻。 发货快，包装好，旗舰店比较放心，希望以后活动多多,5,好评,物流/品牌口碑/价格,3,2013-05-27 10:46:51,
51a747ae0cf24b73e459c413,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:48:21,
51a74a350cf24b73e459c730,TMALL,可瑞康,,最近一直很忙，所以来晚喽.看了好多妈妈的评论，我也发现铝箔封口有点鼓.不知道是什么原因.不过对咱家的奶粉还是很信赖.全五星,5,好评,品牌口碑,1,2013-05-27 10:50:39,
51a747ae0cf24b73e459c412,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 10:54:49,
51afd88e0cf2ee6789900097,TMALL,可瑞康,,宝宝一直吃这个，没跟其他奶粉对比过，不知其他咋样，这个还行吧。5分。,5,好评,品牌口碑,1,2013-05-27 10:54:57,
51a74a350cf24b73e459c72f,TMALL,可瑞康,,宝贝一如既往,5,好评,品牌口碑,1,2013-05-27 10:55:45,
51a7491e0cf2823ad0c8091e,TMALL,可瑞康,,还没有喝！,4,好评,其他,1,2013-05-27 10:56:07,
51a741190cf27b2d782aab6d,TMALL,可瑞康,,奶粉已经收到，但是快递还是这么不给力，又放楼下物业了，奶奶抱着宝宝这样怎么拿上去嘛，给快递打电话说已经离开了，我们下班么物业都下班了，郁闷的来，求快递给点力吧。,5,好评,品牌口碑,1,2013-05-27 10:58:37,
51a741190cf27b2d782aab6c,TMALL,可瑞康,,宝宝很爱喝，以后会继续买的，就是下手快了，没赶上那200元的代金券。。可惜。。 物流还行吧,5,好评,品牌口碑,1,2013-05-27 10:59:10,
51a7491e0cf2823ad0c8091d,TMALL,可瑞康,,一直买了，这次是看中优惠券去的。觉得还不错。,5,好评,品牌口碑,1,2013-05-27 10:59:28,
51a741190cf27b2d782aab6b,TMALL,可瑞康,,物超所值，感谢！,5,好评,其他,1,2013-05-27 10:59:57,
51a747ae0cf24b73e459c411,TMALL,可瑞康,,一直都是在这里买的,5,好评,品牌口碑,1,2013-05-27 11:00:22,
51a747ae0cf24b73e459c410,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:02:15,
51a747ae0cf24b73e459c40f,TMALL,可瑞康,,收货挺快的，以前用的一直是直邮的，第一次在这里买，还不知道好不好，宝贝还有吃的，暂时先囤起吧。只是看了很多买家评论都说收到的是12年11月份的奶粉，自己买的也是这里，不知道卖家到底还有多少12年的货，怎么发了这么多还发不完嘞？希望下次光顾的时侯，能买到新鲜的货，让妈妈们都安心些,5,好评,品牌口碑,1,2013-05-27 11:02:37,
51a747ae0cf24b73e459c40e,TMALL,可瑞康,,宝宝一直吃，还不错的,5,好评,品牌口碑,1,2013-05-27 11:02:39,
51a7491c0cf2ca7bf3ebe3d4,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:06:58,
51a7491c0cf2ca7bf3ebe3d3,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:07:39,
51afd9940cf2ee67899000be,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:07:53,
51a7491c0cf2ca7bf3ebe3d2,TMALL,可瑞康,,奶粉不错哦，宝宝爱喝，第一次买，希望和国内卖的是一样的,4,好评,品牌口碑,1,2013-05-27 11:09:04,
51a74a350cf24b73e459c72e,TMALL,可瑞康,,我家宝宝喝了三四个月了，很不错，便便一直很正常，消化也好,5,好评,品牌口碑,1,2013-05-27 11:09:14,
51a7491c0cf2ca7bf3ebe3d1,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:10:21,
51a7491c0cf2ca7bf3ebe3d0,TMALL,可瑞康,,1段吃的牛栏，宝宝爱喝，但便便一直不好。2段开始换这家的可瑞康，泡泡挺多的，但宝宝喝着挺好，现在换3段了，泡泡奇迹般的消失了，随便怎么晃，都没有泡。但愿宝宝听的好。,5,好评,品牌口碑/产品质量,2,2013-05-27 11:12:00,
51a747ae0cf24b73e459c40d,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:15:14,
51a7491c0cf2ca7bf3ebe3cf,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:19:45,
51a7491c0cf2ca7bf3ebe3ce,TMALL,可瑞康,,寶寶一直吃的這個牌子的，活動買的，很好。,5,好评,品牌口碑,1,2013-05-27 11:23:24,
51a7491c0cf2ca7bf3ebe3cd,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:23:50,
51a747ae0cf24b73e459c40c,TMALL,可瑞康,,第二次买了,5,好评,其他,1,2013-05-27 11:23:57,
51a7491c0cf2ca7bf3ebe3cc,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:24:25,
51a7491c0cf2ca7bf3ebe3cb,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:27:19,
51a7491c0cf2ca7bf3ebe3ca,TMALL,可瑞康,,你好，这次不是搞活动吗，怎么没有送优惠劵哦？？？,5,好评,价格,1,2013-05-27 11:30:59,
51a747ae0cf24b73e459c40b,TMALL,可瑞康,,就是标签是可瑞佳。。。。。。,4,好评,品牌问题,1,2013-05-27 11:32:21,
51a7491c0cf2ca7bf3ebe3c9,TMALL,可瑞康,,多次购啦&hellip;&hellip;不错！\n要是多个人接信息就好啦！,5,好评,品牌口碑,1,2013-05-27 11:33:14,
51a747ae0cf24b73e459c40a,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:34:49,
51afd9940cf2ee67899000bd,TMALL,可瑞康,,有2013年的货就更好了。其他都很好。,5,好评,品牌口碑,1,2013-05-27 11:35:48,
51a7491c0cf2ca7bf3ebe3c8,TMALL,可瑞康,,第一次在这里购买，还没吃，相信是不错的，会继续光顾的。,5,好评,品牌口碑,1,2013-05-27 11:36:23,
51a7491c0cf2ca7bf3ebe3c6,TMALL,可瑞康,,支持一下，宝宝爱喝 服务快捷,5,好评,品牌口碑,1,2013-05-27 11:39:08,
51a7491c0cf2ca7bf3ebe3c7,TMALL,可瑞康,,三段，屯货中。没有试吃，无法给出公正评价。,4,好评,品牌口碑,1,2013-05-27 11:39:08,
51a747ae0cf24b73e459c409,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:41:08,
51a7491c0cf2ca7bf3ebe3c5,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:41:24,
51a741190cf27b2d782aab6a,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:43:07,
51a7491c0cf2ca7bf3ebe3c4,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:45:18,
51a7491c0cf2ca7bf3ebe3c3,TMALL,可瑞康,,这次到北京花了5天半，以后自己注意提前订购。包装没问题。2013年1月生产。还没吃，看上去应该不错。 不错,4,好评,品牌口碑,1,2013-05-27 11:46:53,
51a7491c0cf2ca7bf3ebe3c2,TMALL,可瑞康,,以前都是买的直邮，但是新西兰老是缺货还遇到海关严查，很慢，就试试这个国内官网，第一次买，吃了好的话以后再来。包装的很专业，一点都没损坏，优惠劵还没拿到呢。,5,好评,其他,1,2013-05-27 11:47:28,
51a7491c0cf2ca7bf3ebe3c1,TMALL,可瑞康,,之前宝宝就一直吃的，除了口味有点甜其他都挺好的 发货速度快的，希望可以多做活动,5,好评,物流/品牌口碑/价格,3,2013-05-27 11:47:42,
51afcf1a0cf23c9db7b4c4df,TMALL,可瑞康,,很好，是正品！！第N此购买！！,5,好评,品牌口碑/品牌问题,2,2013-05-27 11:49:10,
51a74a350cf24b73e459c72d,TMALL,可瑞康,,喝了一个多月，看着宝宝喝的不错，前2次买的都是12年12月份，这次货是新13年3月新鲜的。,5,好评,品牌口碑,1,2013-05-27 11:50:25,
51a749360cf24b73e459c5d1,TMALL,可瑞康,,不错，一直吃这个\n,5,好评,品牌口碑,1,2013-05-27 11:52:11,
51a741190cf27b2d782aab69,TMALL,可瑞康,,我家小宝从出生就喝这个了，目前看是不错的，现在要喝上放心的奶粉还真不容易。貌似店家忘了给发票了,5,好评,品牌口碑,1,2013-05-27 11:53:22,
51a747ae0cf24b73e459c408,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 11:53:22,
51a747ae0cf24b73e459c407,TMALL,可瑞康,,正品，买过几次了。就是日期不怎么近，12年的了。有更新鲜的吗 好,5,好评,品牌问题,1,2013-05-27 11:56:12,
51a749360cf24b73e459c5d0,TMALL,可瑞康,,很好，发货很快,5,好评,品牌口碑,1,2013-05-27 11:57:00,
51afd9940cf2ee67899000bc,TMALL,可瑞康,,全5星奥，宝宝一直吃的是这个,5,好评,品牌口碑,1,2013-05-27 11:59:07,
51a749360cf24b73e459c5cf,TMALL,可瑞康,,和之前买的成分有些不一样，宝宝还没喝，不知道能不能习惯，先给好评吧！,4,好评,品牌口碑,1,2013-05-27 11:59:33,
51a749360cf24b73e459c5ce,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:01:10,
51a747ae0cf24b73e459c406,TMALL,可瑞康,,快递挺快的，东西也很不错,5,好评,品牌口碑,1,2013-05-27 12:02:55,
51a749360cf24b73e459c5cd,TMALL,可瑞康,,很好,5,好评,品牌口碑,1,2013-05-27 12:03:16,
51a747c40cf24b73e459c455,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:08:07,
51a749360cf24b73e459c5cc,TMALL,可瑞康,,老顾客了，东东一如既往，不错，5分！！,5,好评,品牌口碑,1,2013-05-27 12:09:18,
51a749360cf24b73e459c5cb,TMALL,可瑞康,,很好！,5,好评,品牌口碑,1,2013-05-27 12:10:50,
51a749360cf24b73e459c5ca,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:10:51,
51afd9940cf2ee67899000bb,TMALL,可瑞康,,孩子一直吃的可瑞康，目前表现来看&middot;还是很不错的，孩子4个月长到快18斤了。不知道是好是坏。孩子精神很好，聪明伶俐，这点上非常好,5,好评,品牌口碑,1,2013-05-27 12:11:57,
51a749360cf24b73e459c5c9,TMALL,可瑞康,,我家宝宝一直喝的这个品牌，之前一直从新西兰直邮，现在新西兰直邮比较麻烦，所以只能选择在淘宝买了，但是跟新西兰直邮的相比，在包装上还是有很多区别，现在还没开始喝，希望宝宝爱喝，也希望奶粉是正品。,5,好评,品牌口碑/品牌问题,2,2013-05-27 12:12:01,
51a749360cf24b73e459c5c8,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-27 12:13:55,
51afd9940cf2ee67899000ba,TMALL,可瑞康,,宝宝一直在喝，不错。,5,好评,品牌口碑,1,2013-05-27 12:14:35,
51afcf1a0cf23c9db7b4c4de,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:20:12,
51a747c40cf24b73e459c454,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:20:58,
51a741190cf27b2d782aab68,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:22:53,
51a749360cf24b73e459c5c7,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:23:03,
51a749360cf24b73e459c5c6,TMALL,可瑞康,,丫头一直吃这个滴~,5,好评,品牌口碑,1,2013-05-27 12:28:56,
51a747c40cf24b73e459c453,TMALL,可瑞康,,这连续三次买奶粉就像赌运气一样，这次是2012年11月的，真郁闷，你们去年的货要多久才能清完啊！,3,中评,其他,1,2013-05-27 12:29:49,
51a749360cf24b73e459c5c5,TMALL,可瑞康,,我周边的朋友都喝这个奶粉，非常不错。,5,好评,品牌口碑,1,2013-05-27 12:30:56,
51a749360cf24b73e459c5c4,TMALL,可瑞康,,的确是正规官方授权店，奶粉也是专门针对中国儿童的配方奶粉。不知道中国儿童是不是跟国外儿童需求的营养成分有区别。,5,好评,其他,1,2013-05-27 12:32:12,
51a749360cf24b73e459c5c3,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:37:54,
51afd9940cf2ee67899000b9,TMALL,可瑞康,,如果快递能早一天到我就不用去外面再另外买一罐了，刚买回来第二天中午就到了，现在只能存着先了。吃过一罐了，没有问题，挺好的，值得信赖。宝宝现在四个月，14斤了。,4,好评,品牌口碑,1,2013-05-27 12:39:59,
51a749360cf24b73e459c5c2,TMALL,可瑞康,,刚刚收到货还没有吃呢.不够看那包装挺好的，我相信是正品，全给五分哦。,5,好评,品牌口碑/品牌问题,2,2013-05-27 12:42:20,
51a741190cf27b2d782aab67,TMALL,可瑞康,,宝宝很爱喝，不上火。奶粉看起来不错，溶解性略差一些。包装的非常专业，目前为止没有出现过问题。,5,好评,品牌口碑/产品口味,2,2013-05-27 12:44:17,
51a747c40cf24b73e459c452,TMALL,可瑞康,,very good,5,好评,其他,1,2013-05-27 12:48:59,
51a749360cf24b73e459c5c1,TMALL,可瑞康,,很好 很好,5,好评,品牌口碑,1,2013-05-27 12:52:08,
51a749360cf24b73e459c5c0,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:52:39,
51a741190cf27b2d782aab66,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 12:56:30,
51a749360cf24b73e459c5bf,TMALL,可瑞康,,姑娘的起步就靠她了！！！女儿一直很喜欢喝可瑞康了，以前没旗舰店的时候就买来给她喝，这款奶粉价格合适，营养充足，安全可靠。 回复快态度好。,5,好评,品牌口碑/品牌问题,2,2013-05-27 12:57:17,
51a749360cf24b73e459c5be,TMALL,可瑞康,,东西很好，物流也很快，老生意了。全5星。东西很好，物流也很快，老生意了。全5星。,5,好评,品牌口碑,1,2013-05-27 12:59:30,
51a749370cf27b2d782ab397,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:00:27,
51a74a350cf24b73e459c72c,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:03:04,
51a747c40cf24b73e459c451,TMALL,可瑞康,,和实体店的质量一样,5,好评,其他,1,2013-05-27 13:06:58,
51a749370cf27b2d782ab396,TMALL,可瑞康,,奶粉很好，一直都吃，从一段一直到现在的三段,5,好评,品牌口碑,1,2013-05-27 13:07:37,
51a749370cf27b2d782ab395,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:11:13,
51a749370cf27b2d782ab394,TMALL,可瑞康,,此用户没有填写评论!,4,好评,其他,1,2013-05-27 13:12:05,
51a749370cf27b2d782ab393,TMALL,可瑞康,,感觉溶解度差，之前喝过其他很多奶粉，唯有这奶粉，总是有奶粉沉淀！汗啊,3,中评,产品质量,1,2013-05-27 13:12:11,
51a747c40cf24b73e459c450,TMALL,可瑞康,,不错的奶粉，屯货的，最好优惠力度再大点哈,5,好评,品牌口碑,1,2013-05-27 13:14:14,
51a747c40cf24b73e459c44f,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:14:49,
51a749370cf27b2d782ab392,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:16:41,
51a741190cf27b2d782aab65,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:18:05,
51a749370cf27b2d782ab391,TMALL,可瑞康,,宝宝一直吃这个的，不错 好，快,5,好评,品牌口碑,1,2013-05-27 13:20:18,
51a749370cf27b2d782ab390,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:20:25,
51afd9940cf2ee67899000b8,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:20:32,
51afcf1a0cf23c9db7b4c4dd,TMALL,可瑞康,,此用户没有填写评论!,5,好评,其他,1,2013-05-27 13:22:09,
51a749370cf27b2d782ab38f,TMALL,可瑞康,,奶粉不错，包装也不错，这么远寄来，箱子没有烂，奶粉罐也完好。你们家的快递真的很快。,5,好评,品牌口碑/品牌问题,2,2013-05-27 13:26:56,
